Status;Category;Level;Section Nr;Section Name;HTML File Name;Feature Names;Keywords;Remarks
OK;Body;2;B 4.3;Variable Forms and Trees;LAN_Features_Variable_forms.html;Variable forms,base variable,base variables;Variable forms,base variable,base variables;
OK;Body;3;B 4.3.1;Simple Variables;LAN_Features_simple_variables.html;simple variables;simple variables;
OK;Body;3;B 4.3.2;Arrays;LAN_Features_arrays.html;arrays;arrays,array member,array members,spontaneous array creation;
OK;Body;3;B 4.3.3;Structures;LAN_Features_structures.html;structures;structures,default members,structure members;
OK;Body;3;B 4.3.4;Zero Members Variables;LAN_Features_zero_members.html;zero members;zero members;
OK;Body;3;B 4.3.5;Parameter Sets Specifying Members;LAN_Features_specifying_members_with_parameter_sets.html;specifying members with parameter sets;specifying members with parameter sets;
OK;Body;2;B 4.4;References to Variables;LAN_Features_references_to_variables.html;references to variables,variable references;references to variables,variable references;
OK;Body;3;B 4.4.1;Simple References;LAN_Features_simple_references_to_variables.html;simple references to variables;simple references to variables;
OK;Body;3;B 4.4.2;Through-Referencing;LAN_Features_through-referencing.html;through-referencing;through-referencing;
OK;Body;3;B 4.4.3;Redirecting References;LAN_Features_redirecting_references.html;redirecting references;redirecting references;
OK;Body;3;B 4.4.4;Copying References;LAN_Features_copying_references.html;copying references;copying references;
OK;Body;3;B 4.4.5;Releasing References;LAN_Features_Releasing_references.html;Releasing references;Releasing references;
OK;Body;3;B 4.4.6;References in Member Variables;LAN_Features_References_in_member_variables.html;References in member variables;References in member variables;
OK;Body;2;B 4.5;Protecting Variables;LAN_Features_protecting_variables.html;protecting variables;protecting variables,protecting setting,variable protection,protection settings,variable protections;
OK;Body;1;B 5;Tables;LAN_Features_tables.html;tables;tables;
OK;Body;2;B 5.1;Accessing Tables;LAN_Features_accessing_tables.html;accessing tables;accessing tables,table access methods,table references;
OK;Body;3;B 5.1.1;Simple Table Access;LAN_Features_simple_table_access.html;simple table access;simple table access;
OK;Body;3;B 5.1.2;Horizontal Table Access;LAN_Features_horizontal_table_access.html;horizontal table access;horizontal table access,horizontal table accesses;
OK;Body;4;B 5.1.2.1;Horizontal Table Access w. Param. Sets;LAN_Features_Horizontal_table_access_using_parameter_sets.html;Horizontal table access using parameter sets;Horizontal table access using parameter sets;
OK;Body;4;B 5.1.2.2;Horizontal Table Access w. Wildcards;LAN_Features_Horizontal_table_access_using_wildcards.html;Horizontal table access using wildcards;Horizontal table access using wildcards;
OK;Body;4;B 5.1.2.3;Horizontal Table Access w. Ranges;LAN_Features_Horizontal_table_access_using_ranges.html;Horizontal table access using ranges;Horizontal table access using ranges;
OK;Body;3;B 5.1.3;Vertical Table Access;LAN_Features_vertical_table_access.html;vertical table access;vertical table access,vertical table accesses;
OK;Body;4;B 5.1.3.1;Vertical Table Access w. Param. Sets;LAN_Features_Vertical_table_access_using_parameter_sets.html;Vertical table access using parameter sets;Vertical table access using parameter sets;
OK;Body;4;B 5.1.3.2;Vertical Table Access w. Wildcards;LAN_Features_Vertical_table_access_using_wildcards.html;Vertical table access using wildcards;Vertical table access using wildcards;
OK;Body;4;B 5.1.3.3;Vertical Table Access w. Ranges;LAN_Features_Vertical_table_access_using_ranges.html;Vertical table access using ranges;Vertical table access using ranges;
OK;Body;3;B 5.1.4;Matrix Table Access;LAN_Features_matrix_table_access.html;matrix table access;matrix table access,matrix table accesses;
OK;Body;3;B 5.1.5;Partial Table Specifications;LAN_Features_partial_table_specifications.html;partial table specifications;partial table specifications;
OK;Body;3;B 5.1.6;Nested Partial Table Specifications;LAN_Features_nested_partial_table_specification.html;nested partial table specification;nested partial table specification,nested partial table specifications;
OK;Body;3;B 5.1.7;Shifted Table Column Specifications;LAN_Features_shifted_table_column_specification.html;shifted table column specification,shifted table column specifications;shifted table column specification,shifted table column specifications;
OK;Body;3;B 5.1.8;Header Name Exception Handling;LAN_Features_header_name_exception_handling.html;header name exception handling;header name exception handling;
OK;Body;3;B 5.1.9;Lookup Access Exception Handling;LAN_Features_lookup_access_exception_handling.html;lookup access exception handling;lookup access exception handling;
OK;Body;2;B 5.2;Header Names - Memory Effect;LAN_Features_memory_effect.html;memory effect;memory effect;
OK;Body;1;B 6;Assignments and Expressions;LAN_Features_assignments.html;assignments;assignments,expressions,B4P expression,B4P expressions;
OK;Body;2;B 6.1;Unary Operators;LAN_Features_unary_operators.html;unary operators;unary operators;
OK;Body;2;B 6.2;Binary Operators;LAN_Features_binary_operators.html;binary operators;binary operators;
OK;Body;3;B 6.2.1;Arithmetic Operators;LAN_Features_arithmetic_operators.html;arithmetic operators;arithmetic operators;
OK;Body;4;B 6.2.1.1;Additions;LAN_Features_addition.html;addition;addition;
OK;Body;4;B 6.2.1.2;Subtractions;LAN_Features_subtraction.html;subtraction;subtraction;
OK;Body;4;B 6.2.1.3;Multiplications;LAN_Features_multiplication.html;multiplication;multiplication;
OK;Body;4;B 6.2.1.4;Divisions;LAN_Features_division.html;division;division;
OK;Body;3;B 6.2.2;Comparison Operators;LAN_Features_comparison_operators.html;comparison operators,comparison expression;comparison operators,comparison expression;
OK;Body;4;B 6.2.2.1;Equal to;LAN_Features_equal_to.html;equal to;equal to;
OK;Body;4;B 6.2.2.2;Not Equal to;LAN_Features_not_equal_to.html;not equal to;not equal to;
OK;Body;4;B 6.2.2.3;Strictly Equal to;LAN_Features_strictly_equal_to.html;strictly equal to;strictly equal to;
OK;Body;4;B 6.2.2.4;Strictly Not Equal to;LAN_Features_strictly_not_equal_to.html;strictly not equal to;strictly not equal to;
OK;Body;4;B 6.2.2.5;Smaller than (or Equal to);LAN_Features_smaller_than_or_equal_to.html;smaller than or equal to;smaller than or equal to;
OK;Body;4;B 6.2.2.6;Greater than (or Equal to);LAN_Features_greater_than_or_equal_to.html;greater than or equal to;greater than or equal to;
OK;Body;3;B 6.2.3;Comparison Options;LAN_Features_comparison_options.html;comparison options;comparison options,Epsilon;
OK;Body;4;B 6.2.3.1;Wildcards;LAN_Features_wildcards.html;wildcards;wildcards,wildcard symbols;
OK;Body;3;B 6.2.4;Logical Operators;LAN_Features_logical_operators.html;logical operators;logical operators;
OK;Body;4;B 6.2.4.1;Logical And;LAN_Features_logical_and.html;logical and;logical and;
OK;Body;4;B 6.2.4.2;Logical Or;LAN_Features_logical_or.html;logical or;logical or;
OK;Body;2;B 6.3;Deep Operators;LAN_Features_deep_operators.html;deep operators;deep operators;
OK;Body;3;B 6.3.1;Deep Unary Operators;LAN_Features_deep_unary_operators.html;deep unary operators;deep unary operators;
OK;Body;3;B 6.3.2;Deep Binary Operators;LAN_Features_deep_binary_operators.html;deep binary operators;deep binary operators;
OK;Body;3;B 6.3.3;Matrix Operations Summary;LAN_Features_matrix_operations_summary.html;matrix operations summary;matrix operations summary,matrix mathematics;
OK;Body;2;B 6.4;Assignment operators;LAN_Features_Assignment_operators.html;Assignment operators;Assignment operators;
OK;Body;2;B 6.5;Deep Assignment Operators;LAN_Features_deep_assignment_operators.html;deep assignment operators;deep assignment operators;
OK;Body;2;B 6.6;Ad-hoc Operators;LAN_Features_ad-hoc_operators.html;ad-hoc operators;ad-hoc operators,ad-hoc operations;
OK;Body;3;B 6.6.1;Cascading ad-hoc Operators;LAN_Features_cascading_ad-hoc_operators.html;cascading ad-hoc operators;cascading ad-hoc operators;
OK;Body;3;B 6.6.2;Ad-hoc Operators Overview;LAN_Features_ad-hoc_operators_overview.html;ad-hoc operators overview;ad-hoc operators overview;
OK;Body;1;B 7;Transactions;LAN_Features_Transactions.html;Transactions;Transactions;
OK;Body;2;B 7.1;Without Transaction Assignment Operators;LAN_Features_Without_Transaction_Assignment_Operators.html;Without Transaction Assignment Operators;Without Transaction Assignment Operators;
OK;Body;3;B 7.1.1;Transactions between Variables;LAN_Features_Transactions_between_variables.html;Transactions between variables;Transactions between variables;
OK;Body;3;B 7.1.2;Transactions from Tables to Variables;LAN_Features_Transactions_from_tables_to_variables.html;Transactions from tables to variables;Transactions from tables to variables;
OK;Body;3;B 7.1.3;Transactions from Variables to Tables;LAN_Features_Transactions_from_variables_to_tables.html;Transactions from variables to tables;Transactions from variables to tables,Open-ended ranges;
OK;Body;3;B 7.1.4;Transactions between Tables;LAN_Features_Transactions_between_tables.html;Transactions between tables;Transactions between tables;
OK;Body;2;B 7.2;"&amp; Transaction Assignment Operators";LAN_Features_Transactions_with_AND_assignment_operator.html;Transactions with AND assignment operator;Transactions with AND assignment operator;
OK;Body;3;B 7.2.1;"&amp; Transactions between Variables";LAN_Features_AND_Transactions_between_variables.html;AND Transactions between variables;AND Transactions between variables;
OK;Body;3;B 7.2.2;"&amp; Transactions from Tables to Variables";LAN_Features_AND_Transactions_from_tables_to_variables.html;AND Transactions from tables to variables;AND Transactions from tables to variables;
OK;Body;3;B 7.2.3;"&amp; Transactions from Variables to Tables";LAN_Features_AND_Transactions_from_variables_to_tables.html;AND Transactions from variables to tables;AND Transactions from variables to tables;
OK;Body;3;B 7.2.4;"&amp; Transactions between Tables";LAN_Features_AND_Transactions_between_tables.html;AND Transactions between tables;AND Transactions between tables;
OK;Body;2;B 7.3;"&vert; Transaction Assignment Operators";LAN_Features_Transactions_with_OR_assignment_operator.html;Transactions with OR assignment operator;Transactions with OR assignment operator;
OK;Body;3;B 7.3.1;"&vert; Transactions between Variables";LAN_Features_OR_Transactions_between_variables.html;OR Transactions between variables;OR Transactions between variables;
OK;Body;3;B 7.3.2;"&vert; Transactions from Tables to Variables";LAN_Features_OR_Transactions_from_tables_to_variables.html;OR Transactions from tables to variables;OR Transactions from tables to variables;
OK;Body;3;B 7.3.3;"&vert; Transactions from Variables to Tables";LAN_Features_OR_Transactions_from_variables_to_tables.html;OR Transactions from variables to tables;OR Transactions from variables to tables;
OK;Body;3;B 7.3.4;"&vert; Transactions between Tables";LAN_Features_OR_Transactions_between_tables.html;OR Transactions between tables;OR Transactions between tables;
OK;Body;2;B 7.4;"&#43; Transaction Assignment Operators";LAN_Features_Transactions_with_ADD_assignment_operator.html;Transactions with ADD assignment operator;Transactions with ADD assignment operator;
OK;Body;3;B 7.4.1;"&#43; Transactions between Variables";LAN_Features_ADD_Transactions_between_variables.html;ADD Transactions between variables;ADD Transactions between variables;
OK;Body;3;B 7.4.2;"&#43; Transactions from Tables to Variables";LAN_Features_ADD_Transactions_from_tables_to_variables.html;ADD Transactions from tables to variables;ADD Transactions from tables to variables;
OK;Body;3;B 7.4.3;"&#43; Transactions from Variables to Tables";LAN_Features_ADD_Transactions_from_variables_to_tables.html;ADD Transactions from variables to tables;ADD Transactions from variables to tables;
OK;Body;3;B 7.4.4;"&#43; Transactions between Tables";LAN_Features_ADD_Transactions_between_tables.html;ADD Transactions between tables;ADD Transactions between tables;
OK;Body;1;B 8;Functions and Procedures;LAN_Features_Functions_and_Procedures.html;Functions and Procedures;Functions and Procedures,Function call,Function calls,Procedure call,Procedure calls;
OK;Body;2;B 8.1;Function Naming;LAN_Features_Function_Naming.html;Function Naming;Function Naming;
OK;Body;2;B 8.2;Function Parameters;LAN_Features_Function_Parameters.html;Function Parameters;Function Parameters,Function parameter;
OK;Body;2;B 8.3;Function Parameter Directions;LAN_Features_Function_parameter_directions.html;Function parameter directions;Function parameter directions;
OK;Body;2;B 8.4;Function Parameter Types;LAN_Features_Function_parameter_types.html;Function parameter types;Function parameter types;
OK;Body;3;B 8.4.1;Parameter Set or Literal (Func. Param. Type);LAN_Features_parameter_set_or_literal.html;parameter set or literal;parameter set or literal;
OK;Body;3;B 8.4.2;Table Columns (Func. Param. Type);LAN_Features_Table_columns.html;Table columns;Table columns,table columns as function parameters;
OK;Body;3;B 8.4.3;Code Pieces (Func. Param. Type);LAN_Features_Code_Piece.html;Code Piece;Code Piece,code pieces;
OK;Body;4;B 8.4.3.1;Comparison Expressions (func. params);LAN_Features_Comparison_Expression_[func._params].html;Comparison Expression [func. params];Comparison Expression [func. params],Comparison Expressions;
OK;Body;4;B 8.4.3.2;Expressions (func. params);LAN_Features_Expressions_[func_params].html;Expressions [func params];Expressions [func params];
OK;Body;4;B 8.4.3.3;Variables (func. params);LAN_Features_Variables_[func_params].html;Variables [func params];Variables [func params];
OK;Body;4;B 8.4.3.4;Statements (func. params);LAN_Features_Statements_[func_params].html;Statements [func params];Statements [func params];
OK;Body;3;B 8.4.4;Expressions to Select Rows;LAN_Features_Expressions_to_select_rows.html;Expressions to select rows;Expressions to select rows;
OK;Body;3;B 8.4.5;Expressions to Select Columns;LAN_Features_Expressions_to_select_columns.html;Expressions to select columns;Expressions to select columns;
OK;Body;2;B 8.5;Indirect Parameter Passing;LAN_Features_Indirect_parameter_passing.html;Indirect parameter passing;Indirect parameter passing;
OK;Body;2;B 8.6;Introduction to User-Defined Functions;LAN_Features_Introduction_to_User-Defined_Functions.html;Introduction to User-Defined Functions;Introduction to User-Defined Functions;
OK;Body;1;B 9;Index;LAN_Features_Index.html;Index;Index;
